order_id,order_timestamp,location_id,item_id,item_name,category,quantity,unit_price,order_total,channel,customer_type,preparation_time_minutes
ORD_202409061930_MUC_001_6664,2024-09-06 19:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,12
ORD_202409061930_MUC_001_7480,2024-09-06 19:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,10
ORD_202409061930_MUC_001_2054,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202409061930_MUC_001_4618,2024-09-06 19:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,9
ORD_202409061930_MUC_001_6390,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,new,10
ORD_202409061930_MUC_001_4718,2024-09-06 19:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,10
ORD_202409061930_MUC_001_5626,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,6
ORD_202409061930_MUC_001_3981,2024-09-06 19:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,15
ORD_202409061930_MUC_001_5125,2024-09-06 19:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,7
ORD_202409061930_MUC_001_5740,2024-09-06 19:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,8
ORD_202409061930_MUC_001_7029,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,11
ORD_202409061930_MUC_001_6101,2024-09-06 19:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,12
ORD_202409061930_MUC_001_3616,2024-09-06 19:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,12
ORD_202409061930_MUC_001_5256,2024-09-06 19:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,7
ORD_202409061930_MUC_001_5502,2024-09-06 19:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,11
ORD_202409061930_MUC_001_3709,2024-09-06 19:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,12
ORD_202409061930_MUC_001_1250,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,11
ORD_202409061930_MUC_001_5783,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,11
ORD_202409061930_MUC_001_3137,2024-09-06 19:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,12
ORD_202409061930_MUC_001_7966,2024-09-06 19:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,11
ORD_202409061930_MUC_001_8024,2024-09-06 19:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202409061930_MUC_001_5401,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,11
ORD_202409061930_MUC_001_9737,2024-09-06 19:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,8
ORD_202409061930_MUC_001_8704,2024-09-06 19:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,14
ORD_202409061930_BER_001_1602,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,13
ORD_202409061930_BER_001_3906,2024-09-06 19:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,15
ORD_202409061930_BER_001_2326,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,14
ORD_202409061930_BER_001_1461,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,12
ORD_202409061930_BER_001_4528,2024-09-06 19:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,11
ORD_202409061930_BER_001_2831,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,12
ORD_202409061930_BER_001_2973,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,10
ORD_202409061930_BER_001_1640,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,6
ORD_202409061930_BER_001_3978,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,14
ORD_202409061930_BER_001_1203,2024-09-06 19:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,12
ORD_202409061930_BER_001_3978,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,10
ORD_202409061930_BER_001_3972,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,12
ORD_202409061930_BER_001_7887,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,9
ORD_202409061930_BER_001_7646,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,8
ORD_202409061930_BER_001_2832,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,11
ORD_202409061930_BER_001_4028,2024-09-06 19:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,9
ORD_202409061930_BER_001_3548,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,9
ORD_202409061930_BER_001_2807,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,6
ORD_202409061930_BER_001_7293,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,7
ORD_202409061930_BER_001_9549,2024-09-06 19:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,11
ORD_202409061930_BER_001_2652,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,8
ORD_202409061930_BER_001_9941,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,14
ORD_202409061930_BER_001_2760,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,12
ORD_202409061930_BER_001_9829,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,7
ORD_202409061930_BER_001_3448,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,10
ORD_202409061930_BER_001_8785,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,7
ORD_202409061930_BER_001_3092,2024-09-06 19:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,9
ORD_202409061930_BER_001_3303,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,11
ORD_202409061930_BER_001_7956,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,10
ORD_202409061930_BER_001_7616,2024-09-06 19:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,11
ORD_202409061930_BER_001_6916,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,11
ORD_202409061930_BER_001_6237,2024-09-06 19:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,9
ORD_202409061930_BER_001_2987,2024-09-06 19:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202409061930_BER_001_7387,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,11
ORD_202409061930_BER_001_3243,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,11
ORD_202409061930_BER_001_6799,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,12
ORD_202409061930_BER_001_4513,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,12
ORD_202409061930_BER_001_1584,2024-09-06 19:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,10
ORD_202409061930_BER_001_2424,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,9
ORD_202409061930_BER_001_2071,2024-09-06 19:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,10
ORD_202409061930_HAM_001_2020,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,15
ORD_202409061930_HAM_001_6355,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,14
ORD_202409061930_HAM_001_3982,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,15
ORD_202409061930_HAM_001_3850,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,14
ORD_202409061930_HAM_001_6944,2024-09-06 19:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,10
ORD_202409061930_HAM_001_5644,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,11
ORD_202409061930_HAM_001_9326,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,14
ORD_202409061930_HAM_001_4537,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,11
ORD_202409061930_HAM_001_3874,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,10
ORD_202409061930_HAM_001_9881,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,14
ORD_202409061930_HAM_001_3966,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,11
ORD_202409061930_HAM_001_3228,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,11
ORD_202409061930_HAM_001_7062,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,14
ORD_202409061930_HAM_001_1490,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,14
ORD_202409061930_HAM_001_9294,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,13
ORD_202409061930_HAM_001_8785,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,15
ORD_202409061930_HAM_001_1670,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,11
ORD_202409061930_HAM_001_6879,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,12
ORD_202409061930_HAM_001_8598,2024-09-06 19:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,6
ORD_202409061930_HAM_001_3409,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,12
ORD_202409061930_HAM_001_8848,2024-09-06 19:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,8
ORD_202409061930_HAM_001_5391,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,13
ORD_202409061930_HAM_001_3936,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,15
ORD_202409061930_HAM_001_3789,2024-09-06 19:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,9
ORD_202409061930_HAM_001_9960,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,10
ORD_202409061930_HAM_001_8041,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,9
ORD_202409061930_HAM_001_6007,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,9
ORD_202409061930_HAM_001_2960,2024-09-06 19:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,10
ORD_202409061930_HAM_001_5750,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,8
ORD_202409061930_HAM_001_3470,2024-09-06 19:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,8
ORD_202409061930_HAM_001_3283,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,8
ORD_202409061930_HAM_001_5748,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,12
ORD_202409061930_HAM_001_9823,2024-09-06 19:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,15
ORD_202409061930_HAM_001_9956,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,14
ORD_202409061930_HAM_001_5945,2024-09-06 19:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,8
ORD_202409061930_HAM_001_6572,2024-09-06 19:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,12
ORD_202409061930_HAM_001_4968,2024-09-06 19:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,14
ORD_202409062000_MUC_001_4824,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,15
ORD_202409062000_MUC_001_9299,2024-09-06 20:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,10
ORD_202409062000_MUC_001_9047,2024-09-06 20:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,13
ORD_202409062000_MUC_001_1310,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,9
ORD_202409062000_MUC_001_3460,2024-09-06 20:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,11
ORD_202409062000_MUC_001_8337,2024-09-06 20:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,11
ORD_202409062000_MUC_001_8643,2024-09-06 20:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,14
ORD_202409062000_MUC_001_4568,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,8
ORD_202409062000_MUC_001_9793,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,11
ORD_202409062000_MUC_001_5554,2024-09-06 20:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,9
ORD_202409062000_MUC_001_9646,2024-09-06 20:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,13
ORD_202409062000_MUC_001_3816,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,11
ORD_202409062000_MUC_001_1838,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,11
ORD_202409062000_MUC_001_9420,2024-09-06 20:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,10
ORD_202409062000_MUC_001_8875,2024-09-06 20:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,9
ORD_202409062000_MUC_001_2749,2024-09-06 20:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,15
ORD_202409062000_MUC_001_4392,2024-09-06 20:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,6
ORD_202409062000_MUC_001_3482,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,13
ORD_202409062000_MUC_001_3206,2024-09-06 20:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,10
ORD_202409062000_MUC_001_5574,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,8
ORD_202409062000_MUC_001_2040,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,10
ORD_202409062000_MUC_001_7617,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,11
ORD_202409062000_MUC_001_1123,2024-09-06 20:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,13
ORD_202409062000_MUC_001_9239,2024-09-06 20:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,13
ORD_202409062000_MUC_001_5404,2024-09-06 20:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,8
ORD_202409062000_MUC_001_4179,2024-09-06 20:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,14
ORD_202409062000_MUC_001_6964,2024-09-06 20:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,12
ORD_202409062000_BER_001_1480,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,11
ORD_202409062000_BER_001_9613,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,11
ORD_202409062000_BER_001_6896,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,7
ORD_202409062000_BER_001_9266,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,10
ORD_202409062000_BER_001_4677,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,13
ORD_202409062000_BER_001_9495,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,10
ORD_202409062000_BER_001_3293,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,new,13
ORD_202409062000_BER_001_8441,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,11
ORD_202409062000_BER_001_4395,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,11
ORD_202409062000_BER_001_1273,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,12
ORD_202409062000_BER_001_8085,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,9
ORD_202409062000_BER_001_8622,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,7
ORD_202409062000_BER_001_3171,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,11
ORD_202409062000_BER_001_8730,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,8
ORD_202409062000_BER_001_1704,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,13
ORD_202409062000_BER_001_7260,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,7
ORD_202409062000_BER_001_5141,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,11
ORD_202409062000_BER_001_6096,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,15
ORD_202409062000_BER_001_9084,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,10
ORD_202409062000_BER_001_1921,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,15
ORD_202409062000_BER_001_4121,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,12
ORD_202409062000_BER_001_2947,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,10
ORD_202409062000_BER_001_9459,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,12
ORD_202409062000_BER_001_3156,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,9
ORD_202409062000_BER_001_7196,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
ORD_202409062000_BER_001_8456,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,13
ORD_202409062000_BER_001_7085,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,11
ORD_202409062000_BER_001_1027,2024-09-06 20:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,7
ORD_202409062000_BER_001_1953,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,9
ORD_202409062000_BER_001_2168,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,14
ORD_202409062000_BER_001_7200,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,11
ORD_202409062000_BER_001_8296,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,10
ORD_202409062000_BER_001_5902,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,12
ORD_202409062000_BER_001_6523,2024-09-06 20:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,9
ORD_202409062000_BER_001_4094,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,12
ORD_202409062000_BER_001_3032,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,11
ORD_202409062000_BER_001_6829,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,14
ORD_202409062000_BER_001_9036,2024-09-06 20:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,10
ORD_202409062000_BER_001_9759,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,8
ORD_202409062000_BER_001_2388,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,12
ORD_202409062000_BER_001_7517,2024-09-06 20:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,10
ORD_202409062000_BER_001_7157,2024-09-06 20:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,11
ORD_202409062000_BER_001_8724,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,10
ORD_202409062000_BER_001_3693,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,9
ORD_202409062000_BER_001_8913,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,12
ORD_202409062000_BER_001_8093,2024-09-06 20:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,10
ORD_202409062000_BER_001_8265,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,11
ORD_202409062000_BER_001_9051,2024-09-06 20:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,12
ORD_202409062000_HAM_001_2975,2024-09-06 20:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,10
ORD_202409062000_HAM_001_5431,2024-09-06 20:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,14
ORD_202409062000_HAM_001_6295,2024-09-06 20:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,9
ORD_202409062000_HAM_001_5564,2024-09-06 20:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,15
ORD_202409062000_HAM_001_6557,2024-09-06 20:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,11
ORD_202409062000_HAM_001_8675,2024-09-06 20:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,12
ORD_202409062000_HAM_001_2038,2024-09-06 20:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,13
ORD_202409062000_HAM_001_4466,2024-09-06 20:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,10
ORD_202409062000_HAM_001_5206,2024-09-06 20:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,12
ORD_202409062000_HAM_001_2616,2024-09-06 20:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,9
