timestamp,location_id,robot_id,orders_completed,avg_prep_time_minutes,success_rate,error_count,downtime_minutes,ingredient_waste_kg,energy_consumption_kwh,maintenance_required
2024-09-19 02:00:00,HAM_001,HAM_001_ROBOT_1,13,9.18,0.9599,2,0,1.51,4.25,0
2024-09-19 03:00:00,MUC_001,MUC_001_ROBOT_1,24,9.75,0.9673,1,0,1.23,4.63,0
2024-09-19 03:00:00,BER_001,BER_001_ROBOT_1,25,8.14,0.9792,0,0,1.97,4.46,0
2024-09-19 03:00:00,HAM_001,HAM_001_ROBOT_1,17,8.73,0.9506,1,0,1.49,5.56,0
2024-09-19 04:00:00,MUC_001,MUC_001_ROBOT_1,19,8.95,0.9695,0,0,0.67,5.99,0
2024-09-19 04:00:00,BER_001,BER_001_ROBOT_1,29,8.85,0.955,1,0,1.63,5.88,0
2024-09-19 04:00:00,HAM_001,HAM_001_ROBOT_1,21,10.37,0.9786,0,0,1.07,5.34,0
2024-09-19 05:00:00,MUC_001,MUC_001_ROBOT_1,27,11.66,0.9535,0,0,0.83,5.45,0
2024-09-19 05:00:00,BER_001,BER_001_ROBOT_1,15,10.18,0.9577,1,0,1.78,5.56,0
2024-09-19 05:00:00,HAM_001,HAM_001_ROBOT_1,23,10.45,0.9686,1,0,0.62,5.97,0
2024-09-19 06:00:00,MUC_001,MUC_001_ROBOT_1,25,10.94,0.9708,2,0,1.88,5.27,0
2024-09-19 06:00:00,BER_001,BER_001_ROBOT_1,13,11.04,0.9761,1,0,1.35,4.94,0
2024-09-19 06:00:00,HAM_001,HAM_001_ROBOT_1,19,9.12,0.9611,2,0,1.47,5.94,0
2024-09-19 07:00:00,MUC_001,MUC_001_ROBOT_1,24,11.18,0.9827,1,0,1.58,4.4,0
2024-09-19 07:00:00,BER_001,BER_001_ROBOT_1,20,11.66,0.9898,0,0,0.75,5.83,0
2024-09-19 07:00:00,HAM_001,HAM_001_ROBOT_1,14,11.51,0.9576,2,0,1.69,5.71,0
2024-09-19 08:00:00,MUC_001,MUC_001_ROBOT_1,17,10.68,0.957,0,0,0.57,5.91,0
2024-09-19 08:00:00,BER_001,BER_001_ROBOT_1,28,8.1,0.9704,1,0,1.54,4.62,0
2024-09-19 08:00:00,HAM_001,HAM_001_ROBOT_1,28,11.22,0.9853,2,0,0.65,4.24,0
2024-09-19 09:00:00,MUC_001,MUC_001_ROBOT_1,14,9.72,0.9603,2,0,1.22,5.19,0
2024-09-19 09:00:00,BER_001,BER_001_ROBOT_1,25,11.37,0.9861,0,0,1.51,4.31,0
2024-09-19 09:00:00,HAM_001,HAM_001_ROBOT_1,19,11.27,0.9779,2,0,0.89,4.26,0
2024-09-19 10:00:00,MUC_001,MUC_001_ROBOT_1,10,9.07,0.9842,2,0,1.89,4.99,0
2024-09-19 10:00:00,BER_001,BER_001_ROBOT_1,25,8.51,0.9885,1,0,1.06,4.11,0
2024-09-19 10:00:00,HAM_001,HAM_001_ROBOT_1,26,10.95,0.9572,0,0,1.95,4.77,0
2024-09-19 11:00:00,MUC_001,MUC_001_ROBOT_1,24,11.44,0.9687,0,0,1.95,4.07,0
2024-09-19 11:00:00,BER_001,BER_001_ROBOT_1,13,11.96,0.9701,1,0,1.25,4.55,0
2024-09-19 11:00:00,HAM_001,HAM_001_ROBOT_1,26,9.11,0.9514,1,0,0.78,4.26,0
2024-09-19 12:00:00,MUC_001,MUC_001_ROBOT_1,16,8.29,0.9763,2,0,1.61,5.28,0
2024-09-19 12:00:00,BER_001,BER_001_ROBOT_1,19,10.78,0.9648,2,0,1.54,5.4,0
2024-09-19 12:00:00,HAM_001,HAM_001_ROBOT_1,29,10.94,0.9857,0,0,1.77,5.17,0
2024-09-19 13:00:00,MUC_001,MUC_001_ROBOT_1,17,9.35,0.9566,1,0,2.0,5.28,0
2024-09-19 13:00:00,BER_001,BER_001_ROBOT_1,29,8.18,0.9749,2,0,0.72,5.68,0
2024-09-19 13:00:00,HAM_001,HAM_001_ROBOT_1,21,10.98,0.952,2,0,1.96,4.34,0
2024-09-19 14:00:00,MUC_001,MUC_001_ROBOT_1,25,8.76,0.9839,1,0,1.39,5.78,0
2024-09-19 14:00:00,BER_001,BER_001_ROBOT_1,25,11.45,0.9653,2,0,1.14,4.28,0
2024-09-19 14:00:00,HAM_001,HAM_001_ROBOT_1,16,10.87,0.9734,0,0,1.91,4.15,0
2024-09-19 15:00:00,MUC_001,MUC_001_ROBOT_1,22,9.32,0.9844,1,0,1.69,4.58,0
2024-09-19 15:00:00,BER_001,BER_001_ROBOT_1,4,8.22,0.7538,8,17,1.8,4.94,1
2024-09-19 15:00:00,HAM_001,HAM_001_ROBOT_1,11,8.97,0.9583,2,0,0.73,4.76,0
2024-09-19 16:00:00,MUC_001,MUC_001_ROBOT_1,0,10.8,0.7251,10,48,1.88,5.91,1
2024-09-19 16:00:00,BER_001,BER_001_ROBOT_1,21,8.59,0.9833,0,0,1.71,4.52,0
2024-09-19 16:00:00,HAM_001,HAM_001_ROBOT_1,21,10.95,0.9851,2,0,0.75,5.92,0
2024-09-19 17:00:00,MUC_001,MUC_001_ROBOT_1,15,9.4,0.9539,2,0,0.54,4.64,0
2024-09-19 17:00:00,BER_001,BER_001_ROBOT_1,11,9.53,0.9882,0,0,1.97,4.75,0
2024-09-19 17:00:00,HAM_001,HAM_001_ROBOT_1,30,8.92,0.9615,0,0,0.83,5.29,0
2024-09-19 18:00:00,MUC_001,MUC_001_ROBOT_1,23,10.62,0.9864,2,0,0.57,4.1,0
2024-09-19 18:00:00,BER_001,BER_001_ROBOT_1,11,10.86,0.9797,0,0,1.63,4.54,0
2024-09-19 18:00:00,HAM_001,HAM_001_ROBOT_1,12,9.45,0.9796,1,0,1.34,5.74,0
2024-09-19 19:00:00,MUC_001,MUC_001_ROBOT_1,17,10.4,0.9789,1,0,1.97,5.05,0
2024-09-19 19:00:00,BER_001,BER_001_ROBOT_1,25,8.25,0.9877,1,0,1.89,4.4,0
2024-09-19 19:00:00,HAM_001,HAM_001_ROBOT_1,23,11.22,0.9874,0,0,1.0,4.53,0
2024-09-19 20:00:00,MUC_001,MUC_001_ROBOT_1,14,10.59,0.9839,2,0,1.81,5.72,0
2024-09-19 20:00:00,BER_001,BER_001_ROBOT_1,24,10.77,0.9636,1,0,1.91,5.09,0
2024-09-19 20:00:00,HAM_001,HAM_001_ROBOT_1,28,8.75,0.9772,1,0,0.73,5.38,0
2024-09-19 21:00:00,MUC_001,MUC_001_ROBOT_1,15,8.96,0.987,0,0,1.09,4.37,0
2024-09-19 21:00:00,BER_001,BER_001_ROBOT_1,19,8.08,0.9773,1,0,0.84,5.27,0
2024-09-19 21:00:00,HAM_001,HAM_001_ROBOT_1,26,9.27,0.9504,0,0,1.88,4.85,0
2024-09-19 22:00:00,MUC_001,MUC_001_ROBOT_1,19,10.62,0.9775,2,0,0.99,5.0,0
2024-09-19 22:00:00,BER_001,BER_001_ROBOT_1,27,11.95,0.9649,1,0,1.27,4.29,0
2024-09-19 22:00:00,HAM_001,HAM_001_ROBOT_1,10,10.36,0.9752,1,0,0.66,5.55,0
2024-09-19 23:00:00,MUC_001,MUC_001_ROBOT_1,3,10.78,0.7866,6,55,1.11,4.09,1
2024-09-19 23:00:00,BER_001,BER_001_ROBOT_1,12,11.21,0.9524,0,0,0.81,4.33,0
2024-09-19 23:00:00,HAM_001,HAM_001_ROBOT_1,12,8.5,0.9569,1,0,0.93,5.17,0
2024-09-20 00:00:00,MUC_001,MUC_001_ROBOT_1,22,10.94,0.9535,1,0,0.59,5.22,0
2024-09-20 00:00:00,BER_001,BER_001_ROBOT_1,12,10.12,0.9643,2,0,1.35,5.65,0
2024-09-20 00:00:00,HAM_001,HAM_001_ROBOT_1,20,8.6,0.9837,2,0,0.85,4.88,0
2024-09-20 01:00:00,MUC_001,MUC_001_ROBOT_1,29,9.61,0.9756,2,0,2.0,4.13,0
2024-09-20 01:00:00,BER_001,BER_001_ROBOT_1,16,9.13,0.9502,1,0,1.62,5.81,0
2024-09-20 01:00:00,HAM_001,HAM_001_ROBOT_1,25,9.55,0.9647,1,0,1.63,4.9,0
2024-09-20 02:00:00,MUC_001,MUC_001_ROBOT_1,28,11.89,0.9795,2,0,1.35,5.29,0
2024-09-20 02:00:00,BER_001,BER_001_ROBOT_1,13,9.21,0.9852,2,0,0.86,5.55,0
2024-09-20 02:00:00,HAM_001,HAM_001_ROBOT_1,22,10.01,0.9888,2,0,1.36,5.84,0
2024-09-20 03:00:00,MUC_001,MUC_001_ROBOT_1,21,9.77,0.972,0,0,0.57,5.86,0
2024-09-20 03:00:00,BER_001,BER_001_ROBOT_1,4,11.34,0.7881,4,29,0.76,5.03,1
2024-09-20 03:00:00,HAM_001,HAM_001_ROBOT_1,10,11.95,0.9897,0,0,0.68,5.69,0
2024-09-20 04:00:00,MUC_001,MUC_001_ROBOT_1,27,8.2,0.9829,0,0,1.46,4.48,0
2024-09-20 04:00:00,BER_001,BER_001_ROBOT_1,29,9.31,0.9599,0,0,1.19,5.61,0
2024-09-20 04:00:00,HAM_001,HAM_001_ROBOT_1,23,11.07,0.9696,1,0,1.01,5.61,0
2024-09-20 05:00:00,MUC_001,MUC_001_ROBOT_1,18,10.85,0.9883,2,0,0.61,5.81,0
2024-09-20 05:00:00,BER_001,BER_001_ROBOT_1,15,8.1,0.9677,1,0,1.42,4.81,0
2024-09-20 05:00:00,HAM_001,HAM_001_ROBOT_1,20,10.8,0.9607,2,0,1.08,5.22,0
2024-09-20 06:00:00,MUC_001,MUC_001_ROBOT_1,14,8.24,0.9642,0,0,0.75,4.73,0
2024-09-20 06:00:00,BER_001,BER_001_ROBOT_1,10,9.62,0.9876,2,0,0.62,5.19,0
2024-09-20 06:00:00,HAM_001,HAM_001_ROBOT_1,18,11.59,0.9635,2,0,0.71,5.33,0
2024-09-20 07:00:00,MUC_001,MUC_001_ROBOT_1,17,10.57,0.9675,2,0,1.95,4.19,0
2024-09-20 07:00:00,BER_001,BER_001_ROBOT_1,24,9.3,0.9764,1,0,1.86,4.67,0
2024-09-20 07:00:00,HAM_001,HAM_001_ROBOT_1,27,11.54,0.9578,1,0,1.74,5.17,0
2024-09-20 08:00:00,MUC_001,MUC_001_ROBOT_1,20,11.82,0.9618,0,0,1.47,4.97,0
2024-09-20 08:00:00,BER_001,BER_001_ROBOT_1,12,11.33,0.9519,0,0,1.97,5.33,0
2024-09-20 08:00:00,HAM_001,HAM_001_ROBOT_1,20,11.02,0.9567,2,0,1.44,4.78,0
2024-09-20 09:00:00,MUC_001,MUC_001_ROBOT_1,24,10.87,0.9508,2,0,0.86,5.01,0
2024-09-20 09:00:00,BER_001,BER_001_ROBOT_1,5,8.57,0.7443,9,39,0.61,4.5,1
2024-09-20 09:00:00,HAM_001,HAM_001_ROBOT_1,10,11.08,0.9644,0,0,0.95,5.82,0
2024-09-20 10:00:00,MUC_001,MUC_001_ROBOT_1,24,9.49,0.9731,1,0,1.25,5.12,0
2024-09-20 10:00:00,BER_001,BER_001_ROBOT_1,19,8.89,0.9617,1,0,0.55,4.56,0
2024-09-20 10:00:00,HAM_001,HAM_001_ROBOT_1,12,10.91,0.9621,0,0,1.6,4.75,0
2024-09-20 11:00:00,MUC_001,MUC_001_ROBOT_1,15,11.88,0.9778,0,0,1.48,5.47,0
2024-09-20 11:00:00,BER_001,BER_001_ROBOT_1,30,11.64,0.9549,1,0,1.7,5.17,0
2024-09-20 11:00:00,HAM_001,HAM_001_ROBOT_1,13,8.26,0.9847,1,0,1.9,5.27,0
2024-09-20 12:00:00,MUC_001,MUC_001_ROBOT_1,10,9.95,0.972,0,0,0.55,4.27,0
2024-09-20 12:00:00,BER_001,BER_001_ROBOT_1,13,10.99,0.9605,1,0,1.71,4.48,0
2024-09-20 12:00:00,HAM_001,HAM_001_ROBOT_1,30,9.38,0.957,0,0,1.8,5.64,0
2024-09-20 13:00:00,MUC_001,MUC_001_ROBOT_1,13,9.5,0.9805,2,0,1.5,4.71,0
2024-09-20 13:00:00,BER_001,BER_001_ROBOT_1,12,10.85,0.9602,1,0,1.85,5.46,0
2024-09-20 13:00:00,HAM_001,HAM_001_ROBOT_1,20,10.47,0.9634,1,0,0.58,5.29,0
2024-09-20 14:00:00,MUC_001,MUC_001_ROBOT_1,24,10.98,0.9836,1,0,1.03,5.88,0
2024-09-20 14:00:00,BER_001,BER_001_ROBOT_1,19,11.01,0.9659,1,0,1.12,4.38,0
2024-09-20 14:00:00,HAM_001,HAM_001_ROBOT_1,13,11.16,0.9807,0,0,1.09,4.95,0
2024-09-20 15:00:00,MUC_001,MUC_001_ROBOT_1,26,10.38,0.9882,0,0,1.17,5.12,0
2024-09-20 15:00:00,BER_001,BER_001_ROBOT_1,16,8.63,0.9599,0,0,1.31,5.67,0
2024-09-20 15:00:00,HAM_001,HAM_001_ROBOT_1,20,8.28,0.953,0,0,1.99,4.78,0
2024-09-20 16:00:00,MUC_001,MUC_001_ROBOT_1,16,9.95,0.9767,2,0,1.3,4.55,0
2024-09-20 16:00:00,BER_001,BER_001_ROBOT_1,27,11.47,0.9827,1,0,1.72,5.64,0
2024-09-20 16:00:00,HAM_001,HAM_001_ROBOT_1,10,10.55,0.9622,0,0,0.95,4.8,0
2024-09-20 17:00:00,MUC_001,MUC_001_ROBOT_1,15,10.93,0.9625,0,0,1.57,5.13,0
2024-09-20 17:00:00,BER_001,BER_001_ROBOT_1,29,10.51,0.9625,0,0,1.84,4.24,0
2024-09-20 17:00:00,HAM_001,HAM_001_ROBOT_1,13,11.07,0.9851,2,0,1.68,4.76,0
2024-09-20 18:00:00,MUC_001,MUC_001_ROBOT_1,12,8.46,0.9534,1,0,0.64,5.93,0
2024-09-20 18:00:00,BER_001,BER_001_ROBOT_1,28,8.22,0.9846,2,0,1.54,4.06,0
2024-09-20 18:00:00,HAM_001,HAM_001_ROBOT_1,19,10.07,0.9557,1,0,1.82,4.36,0
2024-09-20 19:00:00,MUC_001,MUC_001_ROBOT_1,28,10.04,0.9521,1,0,0.82,4.53,0
2024-09-20 19:00:00,BER_001,BER_001_ROBOT_1,14,9.88,0.9842,1,0,0.72,4.9,0
2024-09-20 19:00:00,HAM_001,HAM_001_ROBOT_1,1,11.32,0.8451,10,29,0.96,5.36,1
2024-09-20 20:00:00,MUC_001,MUC_001_ROBOT_1,18,11.26,0.9737,1,0,1.34,5.12,0
2024-09-20 20:00:00,BER_001,BER_001_ROBOT_1,11,9.6,0.9754,0,0,0.64,4.04,0
2024-09-20 20:00:00,HAM_001,HAM_001_ROBOT_1,21,10.37,0.9825,1,0,1.56,5.52,0
2024-09-20 21:00:00,MUC_001,MUC_001_ROBOT_1,26,9.03,0.9849,0,0,1.34,4.26,0
2024-09-20 21:00:00,BER_001,BER_001_ROBOT_1,21,11.68,0.9894,1,0,1.25,5.99,0
2024-09-20 21:00:00,HAM_001,HAM_001_ROBOT_1,14,8.09,0.9697,1,0,1.38,4.03,0
2024-09-20 22:00:00,MUC_001,MUC_001_ROBOT_1,30,8.47,0.9819,0,0,1.8,5.45,0
2024-09-20 22:00:00,BER_001,BER_001_ROBOT_1,20,8.16,0.9546,0,0,1.72,5.47,0
2024-09-20 22:00:00,HAM_001,HAM_001_ROBOT_1,3,8.6,0.8453,4,31,1.61,5.38,1
2024-09-20 23:00:00,MUC_001,MUC_001_ROBOT_1,12,9.28,0.9596,0,0,1.9,4.52,0
2024-09-20 23:00:00,BER_001,BER_001_ROBOT_1,10,10.72,0.9703,2,0,0.67,4.72,0
2024-09-20 23:00:00,HAM_001,HAM_001_ROBOT_1,17,10.6,0.954,2,0,1.92,5.96,0
2024-09-21 00:00:00,MUC_001,MUC_001_ROBOT_1,10,11.34,0.9765,0,0,1.12,4.44,0
2024-09-21 00:00:00,BER_001,BER_001_ROBOT_1,25,10.85,0.9823,2,0,0.77,4.29,0
2024-09-21 00:00:00,HAM_001,HAM_001_ROBOT_1,2,10.02,0.7988,10,60,0.67,4.75,1
2024-09-21 01:00:00,MUC_001,MUC_001_ROBOT_1,28,10.13,0.9821,2,0,1.97,5.36,0
2024-09-21 01:00:00,BER_001,BER_001_ROBOT_1,28,10.49,0.9706,2,0,0.74,5.94,0
2024-09-21 01:00:00,HAM_001,HAM_001_ROBOT_1,27,10.56,0.9775,1,0,0.52,5.03,0
2024-09-21 02:00:00,MUC_001,MUC_001_ROBOT_1,16,9.46,0.9521,2,0,1.21,5.61,0
2024-09-21 02:00:00,BER_001,BER_001_ROBOT_1,23,9.42,0.9619,0,0,1.88,4.06,0
2024-09-21 02:00:00,HAM_001,HAM_001_ROBOT_1,16,11.72,0.9808,1,0,0.68,5.03,0
2024-09-21 03:00:00,MUC_001,MUC_001_ROBOT_1,30,11.07,0.9561,1,0,1.0,5.09,0
2024-09-21 03:00:00,BER_001,BER_001_ROBOT_1,14,11.96,0.9863,0,0,0.93,5.27,0
2024-09-21 03:00:00,HAM_001,HAM_001_ROBOT_1,3,10.96,0.8122,9,28,1.53,5.36,1
2024-09-21 04:00:00,MUC_001,MUC_001_ROBOT_1,18,11.5,0.9535,0,0,0.85,4.39,0
2024-09-21 04:00:00,BER_001,BER_001_ROBOT_1,22,11.99,0.9545,0,0,0.62,4.48,0
2024-09-21 04:00:00,HAM_001,HAM_001_ROBOT_1,25,10.2,0.9624,2,0,0.75,5.7,0
2024-09-21 05:00:00,MUC_001,MUC_001_ROBOT_1,13,8.01,0.9641,0,0,1.91,5.27,0
2024-09-21 05:00:00,BER_001,BER_001_ROBOT_1,23,9.64,0.9597,0,0,1.02,4.45,0
2024-09-21 05:00:00,HAM_001,HAM_001_ROBOT_1,15,10.55,0.972,0,0,1.68,5.89,0
2024-09-21 06:00:00,MUC_001,MUC_001_ROBOT_1,2,8.86,0.7067,7,20,0.62,4.52,1
2024-09-21 06:00:00,BER_001,BER_001_ROBOT_1,23,9.09,0.9826,1,0,0.51,5.37,0
2024-09-21 06:00:00,HAM_001,HAM_001_ROBOT_1,24,9.05,0.9701,1,0,1.49,5.16,0
2024-09-21 07:00:00,MUC_001,MUC_001_ROBOT_1,10,9.81,0.9746,2,0,1.24,4.56,0
2024-09-21 07:00:00,BER_001,BER_001_ROBOT_1,18,11.45,0.9774,0,0,1.98,4.51,0
2024-09-21 07:00:00,HAM_001,HAM_001_ROBOT_1,13,10.76,0.9875,2,0,1.55,5.06,0
2024-09-21 08:00:00,MUC_001,MUC_001_ROBOT_1,18,11.25,0.9737,0,0,1.16,4.29,0
2024-09-21 08:00:00,BER_001,BER_001_ROBOT_1,23,9.11,0.9517,0,0,1.58,5.44,0
2024-09-21 08:00:00,HAM_001,HAM_001_ROBOT_1,23,9.98,0.9751,2,0,1.82,5.24,0
2024-09-21 09:00:00,MUC_001,MUC_001_ROBOT_1,16,9.71,0.9644,1,0,0.93,5.71,0
2024-09-21 09:00:00,BER_001,BER_001_ROBOT_1,19,10.51,0.9756,2,0,1.72,5.7,0
2024-09-21 09:00:00,HAM_001,HAM_001_ROBOT_1,14,8.14,0.9545,1,0,1.68,4.56,0
2024-09-21 10:00:00,MUC_001,MUC_001_ROBOT_1,5,11.7,0.7756,8,19,0.6,5.52,1
2024-09-21 10:00:00,BER_001,BER_001_ROBOT_1,24,11.46,0.9807,1,0,1.05,4.51,0
2024-09-21 10:00:00,HAM_001,HAM_001_ROBOT_1,22,8.42,0.9697,2,0,1.37,4.97,0
2024-09-21 11:00:00,MUC_001,MUC_001_ROBOT_1,16,8.41,0.9844,2,0,1.05,4.49,0
2024-09-21 11:00:00,BER_001,BER_001_ROBOT_1,23,9.92,0.9599,1,0,0.89,5.24,0
2024-09-21 11:00:00,HAM_001,HAM_001_ROBOT_1,18,10.05,0.974,1,0,1.07,4.3,0
2024-09-21 12:00:00,MUC_001,MUC_001_ROBOT_1,13,9.26,0.9881,2,0,1.05,5.37,0
2024-09-21 12:00:00,BER_001,BER_001_ROBOT_1,30,10.21,0.9553,0,0,1.94,5.7,0
2024-09-21 12:00:00,HAM_001,HAM_001_ROBOT_1,5,8.83,0.7525,10,19,1.17,4.43,1
2024-09-21 13:00:00,MUC_001,MUC_001_ROBOT_1,23,9.86,0.9566,2,0,0.82,4.03,0
2024-09-21 13:00:00,BER_001,BER_001_ROBOT_1,24,11.8,0.9727,0,0,1.74,5.02,0
2024-09-21 13:00:00,HAM_001,HAM_001_ROBOT_1,17,10.46,0.9611,0,0,1.14,4.62,0
2024-09-21 14:00:00,MUC_001,MUC_001_ROBOT_1,24,8.93,0.9634,0,0,1.83,5.29,0
2024-09-21 14:00:00,BER_001,BER_001_ROBOT_1,20,11.01,0.97,0,0,0.66,5.57,0
2024-09-21 14:00:00,HAM_001,HAM_001_ROBOT_1,11,8.61,0.9803,2,0,1.53,5.99,0
2024-09-21 15:00:00,MUC_001,MUC_001_ROBOT_1,21,10.19,0.98,2,0,1.1,5.2,0
2024-09-21 15:00:00,BER_001,BER_001_ROBOT_1,27,11.62,0.9837,1,0,0.89,5.54,0
2024-09-21 15:00:00,HAM_001,HAM_001_ROBOT_1,24,10.21,0.9794,1,0,0.65,5.3,0
2024-09-21 16:00:00,MUC_001,MUC_001_ROBOT_1,24,11.84,0.9858,0,0,0.54,5.11,0
2024-09-21 16:00:00,BER_001,BER_001_ROBOT_1,26,8.8,0.9532,2,0,1.8,4.05,0
2024-09-21 16:00:00,HAM_001,HAM_001_ROBOT_1,30,8.92,0.9876,1,0,0.65,4.03,0
2024-09-21 17:00:00,MUC_001,MUC_001_ROBOT_1,30,11.5,0.9596,0,0,0.76,5.6,0
2024-09-21 17:00:00,BER_001,BER_001_ROBOT_1,1,10.39,0.7798,9,39,1.71,4.9,1
2024-09-21 17:00:00,HAM_001,HAM_001_ROBOT_1,16,11.39,0.9873,0,0,1.15,4.28,0
2024-09-21 18:00:00,MUC_001,MUC_001_ROBOT_1,18,10.42,0.957,0,0,1.71,5.3,0
2024-09-21 18:00:00,BER_001,BER_001_ROBOT_1,29,11.86,0.9633,0,0,1.7,4.93,0
2024-09-21 18:00:00,HAM_001,HAM_001_ROBOT_1,19,10.2,0.9513,2,0,1.11,5.59,0
2024-09-21 19:00:00,MUC_001,MUC_001_ROBOT_1,30,8.63,0.9672,2,0,1.2,5.04,0
2024-09-21 19:00:00,BER_001,BER_001_ROBOT_1,27,10.56,0.9842,1,0,0.65,5.98,0
2024-09-21 19:00:00,HAM_001,HAM_001_ROBOT_1,26,11.0,0.9786,1,0,0.57,5.25,0
2024-09-21 20:00:00,MUC_001,MUC_001_ROBOT_1,24,9.44,0.9669,0,0,1.72,5.7,0
2024-09-21 20:00:00,BER_001,BER_001_ROBOT_1,24,11.96,0.9793,2,0,1.71,5.27,0
2024-09-21 20:00:00,HAM_001,HAM_001_ROBOT_1,19,11.04,0.9568,2,0,1.31,5.2,0
2024-09-21 21:00:00,MUC_001,MUC_001_ROBOT_1,27,9.68,0.9585,1,0,1.38,4.84,0
2024-09-21 21:00:00,BER_001,BER_001_ROBOT_1,29,11.25,0.9887,1,0,1.01,5.01,0
2024-09-21 21:00:00,HAM_001,HAM_001_ROBOT_1,17,10.05,0.9581,1,0,1.91,5.3,0
2024-09-21 22:00:00,MUC_001,MUC_001_ROBOT_1,24,9.51,0.9815,1,0,1.51,4.58,0
2024-09-21 22:00:00,BER_001,BER_001_ROBOT_1,27,10.47,0.9885,0,0,1.93,4.2,0
2024-09-21 22:00:00,HAM_001,HAM_001_ROBOT_1,18,11.77,0.9731,0,0,0.88,5.77,0
2024-09-21 23:00:00,MUC_001,MUC_001_ROBOT_1,21,8.7,0.9573,2,0,1.5,5.98,0
2024-09-21 23:00:00,BER_001,BER_001_ROBOT_1,25,10.83,0.9824,2,0,1.76,4.13,0
2024-09-21 23:00:00,HAM_001,HAM_001_ROBOT_1,14,10.34,0.9871,1,0,1.27,5.49,0
2024-09-22 00:00:00,MUC_001,MUC_001_ROBOT_1,26,8.83,0.9524,1,0,0.57,4.92,0
2024-09-22 00:00:00,BER_001,BER_001_ROBOT_1,26,8.7,0.9744,0,0,1.96,4.48,0
2024-09-22 00:00:00,HAM_001,HAM_001_ROBOT_1,27,8.47,0.9559,1,0,1.58,4.98,0
2024-09-22 01:00:00,MUC_001,MUC_001_ROBOT_1,12,10.39,0.9565,0,0,1.28,4.72,0
2024-09-22 01:00:00,BER_001,BER_001_ROBOT_1,11,10.41,0.9506,1,0,1.15,4.24,0
2024-09-22 01:00:00,HAM_001,HAM_001_ROBOT_1,23,10.63,0.9526,0,0,1.52,5.61,0
2024-09-22 02:00:00,MUC_001,MUC_001_ROBOT_1,11,11.52,0.9514,2,0,1.0,5.46,0
2024-09-22 02:00:00,BER_001,BER_001_ROBOT_1,13,9.16,0.9523,1,0,1.39,5.89,0
2024-09-22 02:00:00,HAM_001,HAM_001_ROBOT_1,11,9.6,0.9691,0,0,1.98,5.15,0
2024-09-22 03:00:00,MUC_001,MUC_001_ROBOT_1,22,10.45,0.9502,2,0,0.76,4.62,0
2024-09-22 03:00:00,BER_001,BER_001_ROBOT_1,30,11.2,0.9622,1,0,0.63,5.59,0
2024-09-22 03:00:00,HAM_001,HAM_001_ROBOT_1,27,9.43,0.9572,2,0,1.19,5.95,0
2024-09-22 04:00:00,MUC_001,MUC_001_ROBOT_1,23,11.72,0.9803,2,0,0.86,5.75,0
2024-09-22 04:00:00,BER_001,BER_001_ROBOT_1,22,9.41,0.9563,1,0,1.93,5.22,0
2024-09-22 04:00:00,HAM_001,HAM_001_ROBOT_1,27,10.49,0.96,0,0,1.28,5.49,0
2024-09-22 05:00:00,MUC_001,MUC_001_ROBOT_1,25,8.38,0.9728,2,0,1.41,5.65,0
2024-09-22 05:00:00,BER_001,BER_001_ROBOT_1,25,9.01,0.9866,0,0,1.44,5.85,0
2024-09-22 05:00:00,HAM_001,HAM_001_ROBOT_1,17,8.68,0.9819,2,0,1.89,4.72,0
2024-09-22 06:00:00,MUC_001,MUC_001_ROBOT_1,3,10.57,0.836,6,43,1.52,4.42,1
2024-09-22 06:00:00,BER_001,BER_001_ROBOT_1,24,9.85,0.9753,0,0,1.16,5.14,0
2024-09-22 06:00:00,HAM_001,HAM_001_ROBOT_1,16,9.07,0.9665,2,0,0.93,5.9,0
2024-09-22 07:00:00,MUC_001,MUC_001_ROBOT_1,19,8.98,0.9751,1,0,1.4,5.15,0
2024-09-22 07:00:00,BER_001,BER_001_ROBOT_1,3,8.35,0.8186,7,56,0.7,5.96,1
2024-09-22 07:00:00,HAM_001,HAM_001_ROBOT_1,17,10.84,0.9861,1,0,1.58,4.91,0
2024-09-22 08:00:00,MUC_001,MUC_001_ROBOT_1,27,10.13,0.9574,1,0,1.84,4.67,0
2024-09-22 08:00:00,BER_001,BER_001_ROBOT_1,12,9.24,0.974,0,0,0.74,4.46,0
2024-09-22 08:00:00,HAM_001,HAM_001_ROBOT_1,18,8.77,0.9597,1,0,0.64,5.77,0
2024-09-22 09:00:00,MUC_001,MUC_001_ROBOT_1,16,10.98,0.9633,1,0,1.27,4.69,0
2024-09-22 09:00:00,BER_001,BER_001_ROBOT_1,18,11.84,0.9772,0,0,1.59,5.62,0
2024-09-22 09:00:00,HAM_001,HAM_001_ROBOT_1,24,9.05,0.9624,0,0,1.39,4.97,0
2024-09-22 10:00:00,MUC_001,MUC_001_ROBOT_1,19,8.18,0.9714,0,0,0.97,4.27,0
2024-09-22 10:00:00,BER_001,BER_001_ROBOT_1,15,9.09,0.9886,2,0,1.01,4.19,0
2024-09-22 10:00:00,HAM_001,HAM_001_ROBOT_1,12,8.23,0.9817,2,0,1.64,5.1,0
2024-09-22 11:00:00,MUC_001,MUC_001_ROBOT_1,24,10.5,0.977,1,0,1.0,5.43,0
2024-09-22 11:00:00,BER_001,BER_001_ROBOT_1,11,10.88,0.9861,1,0,1.53,4.53,0
