date,location_id,total_orders,total_items_sold,total_revenue,avg_order_value,new_customer_rate,app_orders,kiosk_orders,web_orders,pizza_quantity,salad_quantity,pasta_quantity,bowl_quantity,burger_quantity,avg_success_rate,total_downtime_minutes,avg_prep_time,temperature_c,weather_condition,precipitation_mm,is_holiday,is_weekend,day_of_week,week_of_year,orders_lag_1d,orders_lag_7d,orders_rolling_7d_avg,month,year,days_since_start
2024-09-25,MUC_001,585,878,10893.199999999919,18.5890784982935,0.505982905982906,206,199,180,281,138,132,156,171,0.9469583333333335,49,9.580416666666665,15.4,cloudy,0.0,0,0,2,39,597,548,624.2857142857143,9,2024,55
2024-09-26,MUC_001,553,827,10288.299999999945,18.57093862815885,0.5189873417721519,184,179,191,292,142,135,127,131,0.9705708333333332,0,10.15625,13.9,rainy,0.6,0,0,3,39,585,561,629.5714285714286,9,2024,56
2024-09-27,MUC_001,732,1105,13589.499999999853,18.539563437926326,0.4959016393442623,263,234,236,349,190,188,189,189,0.9610624999999999,49,9.904583333333335,15.1,rainy,4.8,0,0,4,39,553,711,628.4285714285714,9,2024,57
2024-09-28,MUC_001,664,995,12227.499999999893,18.4149096385542,0.5120481927710844,224,225,215,324,169,182,175,145,0.9582708333333333,23,9.263333333333335,15.8,cloudy,0.0,0,1,5,39,732,746,631.4285714285714,9,2024,58
2024-09-29,MUC_001,549,799,10035.099999999942,18.278870673952632,0.4990892531876138,174,182,193,286,115,114,135,149,0.9696458333333333,0,10.204999999999998,10.5,cloudy,0.0,0,1,6,39,664,559,619.7142857142857,9,2024,59
2024-09-30,MUC_001,592,887,11038.299999999916,18.645777027027034,0.5,196,196,200,304,128,133,163,159,0.9603958333333334,15,9.96875,14.4,sunny,0.0,0,0,0,40,549,648,618.2857142857143,9,2024,60
2024-10-01,MUC_001,534,798,9861.19999999995,18.43214953271028,0.4868913857677903,202,179,154,281,130,124,138,125,0.9670666666666667,0,10.222916666666666,15.5,sunny,0.0,0,0,1,40,592,597,610.2857142857143,10,2024,61
2024-10-02,MUC_001,541,818,10228.199999999944,18.906099815157106,0.5286506469500925,149,202,190,298,129,116,144,131,0.9704083333333333,0,9.738333333333335,16.7,sunny,0.0,0,0,2,40,534,585,601.2857142857143,10,2024,62
2024-10-03,MUC_001,554,823,10206.699999999944,18.423646209386295,0.49097472924187724,210,163,181,281,154,130,120,138,0.9697583333333333,0,10.052500000000002,15.6,sunny,0.0,1,0,3,40,541,553,595.0,10,2024,63
2024-10-04,MUC_001,767,1152,14174.799999999841,18.432769830949294,0.4876140808344198,225,283,260,375,214,196,193,174,0.9505250000000001,73,9.910833333333333,14.7,sunny,0.0,0,0,4,40,554,732,595.1428571428571,10,2024,64
2024-10-05,MUC_001,720,1063,13231.699999999862,18.35187239944519,0.4861111111111111,230,235,256,333,181,183,151,215,0.9511,80,9.847083333333334,14.7,cloudy,4.3,0,1,5,40,767,664,600.1428571428571,10,2024,65
2024-10-06,MUC_001,592,882,10926.799999999923,18.45743243243242,0.49493243243243246,192,185,215,293,134,147,160,148,0.9414375,191,10.190000000000001,12.4,rainy,0.0,0,1,6,40,720,549,608.1428571428571,10,2024,66
2024-10-07,MUC_001,578,863,10700.699999999926,18.481347150259072,0.49653979238754326,202,181,195,301,143,131,154,134,0.9682666666666666,0,9.853333333333333,17.2,sunny,0.8,0,0,0,41,592,592,614.2857142857143,10,2024,67
2024-10-08,MUC_001,581,869,10712.099999999926,18.405670103092785,0.5283993115318416,209,193,179,290,165,128,141,145,0.9601500000000001,60,10.1325,18.7,cloudy,0.0,0,0,1,41,578,534,612.2857142857143,10,2024,68
2024-10-09,MUC_001,565,850,10601.999999999927,18.764601769911486,0.4584070796460177,203,172,190,281,139,133,132,165,0.9691208333333333,0,9.91708333333333,11.1,cloudy,9.2,0,0,2,41,581,541,619.0,10,2024,69
2024-10-10,MUC_001,548,817,10193.299999999945,18.60091240875914,0.49635036496350365,194,169,185,259,119,134,136,169,0.9642958333333332,45,10.095833333333333,16.1,cloudy,2.3,0,0,3,41,565,554,622.4285714285714,10,2024,70
2024-10-11,MUC_001,666,1014,12555.599999999884,18.823988005997013,0.47897897897897895,212,236,219,349,183,141,174,167,0.96545,52,10.012499999999998,14.8,sunny,0.0,0,0,4,41,548,767,621.5714285714286,10,2024,71
2024-10-12,MUC_001,680,1039,12954.09999999988,19.050147058823526,0.5117647058823529,204,247,229,362,174,156,156,191,0.9746250000000001,0,9.729166666666666,19.9,cloudy,0.0,0,1,5,41,666,720,607.1428571428571,10,2024,72
2024-10-13,MUC_001,537,810,10080.999999999947,18.73791821561338,0.4897579143389199,170,175,193,283,126,152,127,122,0.9707416666666667,0,9.860000000000001,11.3,sunny,0.0,0,1,6,41,680,592,601.4285714285714,10,2024,73
2024-10-14,MUC_001,549,822,10175.79999999995,18.535154826958106,0.51183970856102,188,176,185,250,137,147,142,146,0.9545208333333334,89,10.024583333333336,16.2,sunny,0.0,0,0,0,42,537,578,593.5714285714286,10,2024,74
2024-10-15,MUC_001,587,891,10923.899999999927,18.60971039182283,0.48211243611584326,173,191,223,279,162,136,176,138,0.9514333333333334,126,9.8225,19.8,sunny,0.0,0,0,1,42,549,581,589.4285714285714,10,2024,75
2024-10-16,MUC_001,514,790,9850.999999999955,19.128155339805843,0.490272373540856,163,167,184,294,128,118,136,114,0.9601916666666666,32,10.291666666666668,17.0,rainy,0.0,0,0,2,42,587,565,590.2857142857143,10,2024,76
2024-10-17,MUC_001,593,890,11015.99999999993,18.54545454545455,0.5025295109612141,192,191,211,293,144,158,160,135,0.9611041666666665,35,9.764166666666668,14.1,sunny,0.0,0,0,3,42,514,548,583.0,10,2024,77
2024-10-18,MUC_001,709,1066,13095.399999999876,18.470239774330047,0.5232722143864598,235,226,248,318,182,187,196,183,0.9613166666666666,38,9.825416666666666,19.7,sunny,0.0,0,0,4,42,593,666,589.4285714285714,10,2024,78
2024-10-19,MUC_001,693,1054,13100.599999999871,18.90418470418471,0.5007215007215007,227,239,227,375,145,173,189,172,0.9547041666666665,67,9.877916666666668,20.0,rainy,7.0,0,1,5,42,709,680,595.5714285714286,10,2024,79
2024-10-20,MUC_001,528,778,9601.199999999952,18.14971644612476,0.45454545454545453,188,175,165,264,142,136,115,121,0.9713375,0,10.096666666666666,14.2,sunny,0.0,0,1,6,42,693,537,597.4285714285714,10,2024,80
2024-10-21,MUC_001,568,838,10366.199999999932,18.250352112676076,0.4647887323943662,180,185,203,271,129,151,155,132,0.9599833333333333,46,9.601666666666667,17.4,sunny,0.0,0,0,0,43,528,549,596.1428571428571,10,2024,81
2024-10-22,MUC_001,533,797,9965.299999999947,18.696622889305804,0.4915572232645403,177,182,174,277,105,133,142,140,0.9580791666666666,41,10.392916666666665,19.1,rainy,0.0,0,0,1,43,568,587,598.8571428571429,10,2024,82
2024-10-23,MUC_001,540,829,10263.099999999944,18.970609981515715,0.4759259259259259,207,152,182,260,150,140,134,145,0.9309416666666666,145,9.933749999999996,10.2,sunny,0.0,0,0,2,43,533,514,591.1428571428571,10,2024,83
2024-10-24,MUC_001,552,834,10277.599999999933,18.585171790235083,0.5126811594202898,188,186,178,269,149,157,122,137,0.9719416666666666,0,9.92291666666667,11.2,sunny,0.0,0,0,3,43,540,593,594.8571428571429,10,2024,84
2024-10-25,MUC_001,678,991,12331.89999999989,18.188643067846613,0.5103244837758112,208,234,236,333,165,165,160,168,0.9399875000000001,121,10.059166666666666,11.8,sunny,0.0,0,0,4,43,552,709,589.0,10,2024,85
2024-10-26,MUC_001,683,1022,12773.79999999988,18.70248901903367,0.47144948755490484,215,231,237,346,159,185,148,184,0.9510833333333333,91,10.474166666666667,12.7,cloudy,0.0,0,1,5,43,678,693,584.5714285714286,10,2024,86
2024-10-27,MUC_001,511,765,9568.499999999962,18.688476562499996,0.5068493150684932,168,160,184,260,134,120,107,144,0.9712791666666668,0,9.895000000000003,13.1,sunny,0.0,0,1,6,43,683,528,583.1428571428571,10,2024,87
2024-10-28,MUC_001,530,793,9868.699999999952,18.620188679245295,0.5339622641509434,178,173,179,265,121,171,109,127,0.9646958333333333,17,10.364166666666668,18.8,rainy,0.0,0,0,0,44,511,568,580.7142857142857,10,2024,88
2024-10-29,MUC_001,585,884,10968.599999999922,18.685860306643946,0.517948717948718,209,191,187,295,145,139,162,143,0.9606333333333333,45,9.82125,19.3,cloudy,0.0,0,0,1,44,530,533,575.2857142857143,10,2024,89
2024-10-30,MUC_001,543,810,9992.999999999949,18.403314917127076,0.48987108655616945,188,178,177,259,131,135,161,124,0.9611875,25,9.575833333333332,15.8,cloudy,5.9,0,0,2,44,585,540,582.7142857142857,10,2024,90
2024-10-31,MUC_001,8,14,177.60000000000002,22.2,0.25,2,5,1,1,1,6,0,6,0.9771,0,11.14,15.7,rainy,0.0,0,0,3,44,543,552,583.1428571428571,10,2024,91
